id,japanese,reading,french,category,lesson,level,ready
"v2360","滑ります","すべります","glisser","verbe","44","N4","true"
"v2361","起きます","おきます","[un accident] se produire, arriver","verbe","44","N4","true"
"v2362","調節します","ちょうせつします","régler, ajuster","verbe","44","N4","true"
"v2363","安全","あんぜん","sûr, sans danger","adjectif-na","44","N4","true"
"v2364","危険","きけん","dangereux","adjectif-na","44","N4","true"
"v2365","濃い","こい","fort, relevé, corsé (goût), foncé (couleur)","nom/autre","44","N4","true"
"v2366","薄い","うすい","moins salé, fade, léger (goût), clair (couleur), mince (épaisseur)","nom/autre","44","N4","true"
"v2367","厚い","あつい","épais (épaisseur)","nom/autre","44","N4","true"
"v2368","太い","ふとい","gros (grand diamètre)","nom/autre","44","N4","true"
"v2369","細い","ほそい","fin (petit diamètre)","nom/autre","44","N4","true"
"v2370","空気","くうき","air","nom/autre","44","N4","true"
"v2371","涙","なみだ","larme","nom/autre","44","N4","true"
"v2372","和食","わしょく","plat japonais, cuisine japonaise","nom/autre","44","N4","true"
"v2373","洋食","ようしょく","plat occidental, cuisine occidentale","nom/autre","44","N4","true"
"v2374","御数","おかず","plat (d'accompagnement), mets","nom/autre","44","N4","true"
"v2375","量","りょう","quantité","nom/autre","44","N4","true"
"v2376","－倍","－ばい","－ fois","nom/autre","44","N4","true"
"v2377","シングル","シングル","chambre à un lit","nom/autre","44","N4","true"
"v2378","ツイン","ツイン","chambre à deux lits","nom/autre","44","N4","true"
"v2379","洗濯物","せんたくもの","lessive, linge (à laver)","nom/autre","44","N4","true"
"v2380","DVD","DVD","DVD","nom/autre","44","N4","true"
"v2382","どう なさいますか。","どう なさいますか。","Qu'est-ce qu'on vous fait (aujourd'hui)? (expression de respect)","expression","44","N4","true"
"v2383","カット","カット","coupe","nom/autre","44","N4","true"
"v2384","シャンプー","シャンプー","shampoing (～を します : (se) faire un shampoing)","nom/autre","44","N4","true"
"v2385","どういうふうに なさいますか。","どういうふうに なさいますか。","Comment voulez-vous que je coupe vos cheveux? (expression de respect)","expression","44","N4","true"
"v2386","ショート","ショート","court","nom/autre","44","N4","true"
"v2387","～みたいに して ください。","～みたいに して ください。","Pouvez-vous faire comme ～?","expression","44","N4","true"
"v2388","これで よろしいでしょうか。","これで よろしいでしょうか。","Est-ce que ça va comme ça? (expression de politesse)","expression","44","N4","true"
"v2389","お疲れさまでした。","おつかれさまでした。","Merci beaucoup pour votre patience. (expression utilisée par l'employé(e) du salon de coiffure à l'égard d'un(e) client(e)).","expression","44","N4","true"
"v2390","嫌がります","いやがります","répugner, détester","verbe","44","N4","true"
"v2391","また","また","en plus, et puis","nom/autre","44","N4","true"
"v2392","うまく","うまく","bien, habilement","nom/autre","44","N4","true"
"v2393","順序","じゅんじょ","ordre","nom/autre","44","N4","true"
"v2394","安心","あんしん","être rassuré","adjectif-na","44","N4","true"
"v2395","表現","ひょうげん","expression","nom/autre","44","N4","true"
"v2396","例えば","たとえば","par exemple","nom/autre","44","N4","true"
"v2397","別れます","わかれます","quitter, se séparer","verbe","44","N4","true"
"v2398","これら","これら","ceux-ci, celles-ci","nom/autre","44","N4","true"
"v2399","縁起が 悪い","えんぎが わるい","être de mauvais augure, porter malheur","nom/autre","44","N4","true"
"v2400","丁寧","ていねい","poli, courtois, soigneux","adjectif-na","44","N4","true"
"v2401","細かい","こまかい","fin, menu","nom/autre","44","N4","true"
"v2402","半分","はんぶん","moitié","nom/autre","44","N4","true"
"v2403","箪笥","たんす","commode, armoire","nom/autre","44","N4","true"
"v2404","理由","りゆう","raison","nom/autre","44","N4","true"
"v2405","信じます","しんじます","croire","verbe","45","N4","true"
"v2406","キャンセルします","キャンセルします","annuler","verbe","45","N4","true"
"v2407","知らせます","しらせます","informer, annoncer, avertir","verbe","45","N4","true"
"v2408","保証書","ほしょうしょ","bon de garantie","nom/autre","45","N4","true"
"v2409","領収書","りょうしゅうしょ","quittance, reçu","nom/autre","45","N4","true"
"v2410","キャンプ","キャンプ","camping","nom/autre","45","N4","true"
"v2411","中止","ちゅうし","annulation, suspension, interruption","nom/autre","45","N4","true"
"v2412","点","てん","point, note","nom/autre","45","N4","true"
"v2413","梅","うめ","(fleur de) prunier","nom/autre","45","N4","true"
"v2414","１１０番","１１０ばん","numéro d'appel d'urgence de la police","nom/autre","45","N4","true"
"v2415","１１９番","１１９ばん","numéro d'appel d'urgence des sapeurs-pompiers","nom/autre","45","N4","true"
"v2416","急に","きゅうに","soudain, tout d'un coup, à la dernière minute","nom/autre","45","N4","true"
"v2417","無理に","むりに","de force, de manière déraisonnable","nom/autre","45","N4","true"
"v2418","楽しみに して います","たのしみに して います","attendre qqch. avec plaisir","verbe","45","N4","true"
"v2419","以上です。","いじょうです。","C'est tout./Voilà","expression","45","N4","true"
"v2420","係員","かかりいん","organisateur","nom/autre","45","N4","true"
"v2421","コース","コース","parcours, itinéraire","nom/autre","45","N4","true"
"v2422","スタート","スタート","départ","nom/autre","45","N4","true"
"v2423","－位","－い","en －ème place","nom/autre","45","N4","true"
"v2424","優勝します","ゆうしょうします","remporter la victoire, gagner le premier prix","verbe","45","N4","true"
"v2425","悩み","なやみ","souci, ennui","nom/autre","45","N4","true"
"v2426","目覚まし","めざまし","réveil, réveille-matin","nom/autre","45","N4","true"
"v2427","目が 覚めます","めが さめます","se réveiller","verbe","45","N4","true"
"v2428","大学生","だいがくせい","étudiant","nom/autre","45","N4","true"
"v2429","回答","かいとう","réponse (～します : répondre)","nom/autre","45","N4","true"
"v2430","鳴ります","なります","sonner","verbe","45","N4","true"
"v2431","セットします","セットします","mettre (le réveil à － heures)","verbe","45","N4","true"
"v2432","それでも","それでも","malgré cela, toutefois","nom/autre","45","N4","true"
"v2433","謝ります","あやまります","s'excuser","verbe","45","N4","true"
"v2434","あいます","あいます","être surpris par, avoir [un accident]","verbe","45","N4","true"
"v2435","用意します","よういします","préparer","verbe","45","N4","true"
"v2436","うまく いきます","うまく いきます","se passer bien, marcher bien","verbe","45","N4","true"
"v2437","贈り物","おくりもの","cadeau (～を します : offrir un cadeau)","nom/autre","45","N4","true"
"v2438","間違い電話","まちがいでんわ","mauvais numéro (de téléphone)","nom/autre","45","N4","true"
"v2439","係","かかり","préposé, personne qui est chargée de ～","nom/autre","45","N4","true"
"v2440","レバー","レバー","levier","nom/autre","45","N4","true"
"v2441","札","さつ","billet [de － yen]","nom/autre","45","N4","true"
"v2442","ちゃんと","ちゃんと","correctement, sans faute","nom/autre","45","N4","true"
"v2443","眠ります","ねむります","dormir","verbe","45","N4","true"
"v2444","渡します","わたします","passer, remettre qqch. à qqn.","verbe","46","N4","true"
"v2445","帰って 来ます","かえって きます","revenir","verbe","46","N4","true"
"v2446","出ます","でます","[le bus] partir","verbe","46","N4","true"
"v2447","届きます","とどきます","[le paquet] arriver","verbe","46","N4","true"
"v2448","入学します","にゅうがくします","entrer [à université]","verbe","46","N4","true"
"v2449","卒業します","そつぎょうします","sortir [de l'université], finir ses études [de l'université]","verbe","46","N4","true"
"v2450","焼きます","やきます","(faire) cuire, griller, (faire) rôtir","verbe","46","N4","true"
"v2451","焼けます","やけます","[le pain] cuire, être cuit","verbe","46","N4","true"
"v2452","焼けます","やけます","[la viande] griller, être grillée","verbe","46","N4","true"
"v2453","留守","るす","absence","nom/autre","46","N4","true"
"v2454","宅配便","たくはいびん","service de livraison à domicile, paquet livré à domicile","nom/autre","46","N4","true"
"v2455","原因","げんいん","cause","nom/autre","46","N4","true"
"v2456","こちら","こちら","mon côté","nom/autre","46","N4","true"
"v2457","～の 所","～の ところ","là où il y a ～, près de ～, chez ～","nom/autre","46","N4","true"
"v2458","半年","はんとし","semestre, six mois","nom/autre","46","N4","true"
"v2459","ちょうど","ちょうど","juste, exactement","nom/autre","46","N4","true"
"v2460","たった今","たったいま","à l'instant même (utilisé avec la forme au passé, indiquant l'accomplissement)","nom/autre","46","N4","true"
"v2461","今 いいですか。","いま いいですか。","Je ne vous dérange pas maintenant?","expression","46","N4","true"
"v2462","ガスサービスセンター","ガスサービスセンター","centre de service du gaz","nom/autre","46","N4","true"
"v2463","ガスレンジ","ガスレンジ","cuisinière à gaz","nom/autre","46","N4","true"
"v2464","具合","ぐあい","état, fonctionnement","nom/autre","46","N4","true"
"v2465","申し訳ありません。","もうしわけありません。","Excusez-moi.","verbe","46","N4","true"
"v2466","どちら様でしょうか。","どちらさまでしょうか。","Puis-je connaître votre nom?","expression","46","N4","true"
"v2467","お待たせしました。","おまたせしました。","Excusez-moi de vous avoir fait attendre.","verbe","46","N4","true"
"v2468","向かいます","むかいます","être en route pour, se diriger vers","verbe","46","N4","true"
"v2469","ついて います","ついて います","avoir de la chance","verbe","46","N4","true"
"v2470","床","ゆか","sol, plancher","nom/autre","46","N4","true"
"v2471","転びます","ころびます","tomber (en glissant, etc.)","verbe","46","N4","true"
"v2472","ベル","ベル","sonnette","nom/autre","46","N4","true"
"v2473","鳴ります","なります","sonner","verbe","46","N4","true"
"v2474","慌てて","あわてて","précipitamment","nom/autre","46","N4","true"
"v2475","順番に","じゅんばんに","par ordre","nom/autre","46","N4","true"
"v2476","出来事","できごと","incident","nom/autre","46","N4","true"
"v2477","注射","ちゅうしゃ","piqûre, injection","nom/autre","46","N4","true"
"v2478","食欲","しょくよく","appétit","nom/autre","46","N4","true"
"v2479","パンフレット","パンフレット","brochure, dépliant","nom/autre","46","N4","true"
"v2480","ステレオ","ステレオ","stéréo","nom/autre","46","N4","true"
"v2481","今 いいでしょうか。","いま いいでしょうか。","Je ne vous dérange pas maintenant?","expression","46","N4","true"
"v2482","知識","ちしき","connaissance","nom/autre","46","N4","true"
"v2483","宝庫","ほうこ","trésor","nom/autre","46","N4","true"
"v2484","手に入ります","てにはいります","obtenir [des informations]","verbe","46","N4","true"
"v2485","システム","システム","système","nom/autre","46","N4","true"
"v2486","例えば","たとえば","par exemple","nom/autre","46","N4","true"
"v2487","キーワード","キーワード","mot-clé","nom/autre","46","N4","true"
"v2488","一部分","いちぶぶん","une partie","nom/autre","46","N4","true"
"v2489","入力します","にゅうりょくします","introduire","verbe","46","N4","true"
"v2490","秒","びょう","seconde","nom/autre","46","N4","true"
